source_row,halo_id,galaxy_id,kind,ra_gal,dec_gal,observed_redshift_gal,euclid_nisp_h,lm_halo,true_redshift_halo,conc_vir_halo,rs_halo,rvir_halo,hpix_29_nest,h_ab,x_arcmin,y_arcmin,pdz_sigma_log1pz,synthetic_t,synthetic_error_alias,population
2600783,4342550003625,27,1,185.65628,61.835205,1.3700846,4.6288146e-29,12.875522,1.372787,5.728587,82.65469,473.49463,791688650675544389,22.23632553,-5.756294768,3.67632,0.03456784843,0.9129161154,0,Other hosts
2602511,3837430211344,19,1,185.88652,61.76954,0.44044998,1.5227603e-29,12.311661,0.4414294,10.630723,27.015257,287.1917,791664515669053901,23.44342114,0.7772487734,-0.26358,0.04512993494,0.417100256,0,Other hosts
2603181,3535370684056,460,1,185.97537,61.768047,0.10022365,1.6471941e-27,14.147677,0.100809865,5.247583,208.34378,1093.3013,791664448102575853,18.35813805,3.298554123,-0.35316,0.015,0.08229201855,0,Other hosts
2603642,3838440631691,43,1,185.88986,61.700165,0.52718383,1.999641e-29,12.654509,0.52669495,6.2563515,60.191383,376.57846,791661282377620890,23.14761992,0.8720282879,-4.42608,0.04254167428,0.4459110077,0,Other hosts
2603740,3636370133483,19,1,185.89723,61.743042,0.14438027,1.4471812e-29,12.305738,0.14440536,10.207521,26.27028,268.15445,791661558919294431,23.49869272,1.081167516,-1.85346,0.0456135613,0.1575048913,0,Other hosts
2604393,4039480311176,710,1,185.91078,61.681465,0.76678884,1.2419949e-29,14.262215,0.7680636,5.66507,234.76826,1329.9786,791661239055269371,23.66470047,1.465677223,-5.54808,0.0470661291,0.5319668684,0,Primary
2604466,4039480936658,0,0,186.01959,61.732903,0.82202095,5.233636e-29,11.55134,0.822587,5.597616,29.635887,165.89032,791664338342185067,22.10299121,4.553389492,-2.4618,0.03340117313,0.5887037698,0,Other hosts
2604897,4039470670525,279,1,185.73938,61.80672,0.73947155,3.2666345e-28,13.654659,0.73917586,3.2188618,263.33652,847.64386,791688505081340841,20.11474864,-3.398157744,1.96722,0.01600405059,0.5786138482,0,Other hosts
2604962,4039480311176,673,1,185.86273,61.77477,0.7677387,4.845771e-29,14.262215,0.7680636,5.66507,234.76826,1329.9786,791687980726795132,22.18659278,0.1021575606,0.05022,0.03413268686,0.5458130701,0,Primary
2605045,4039490342748,0,0,185.73909,61.698887,0.83072203,8.860275e-29,11.830397,0.8308471,7.047724,29.347599,206.83377,791684102062158640,21.531382,-3.406387103,-4.50276,0.02839959247,0.669228407,0,Other hosts
2605469,4039480311176,112,1,185.87737,61.765854,0.7656352,2.7694177e-28,14.262215,0.7680636,5.66507,234.76826,1329.9786,791687959719574540,20.29402884,0.5175983069,-0.48474,0.01757275236,0.5654476542,0,Primary
2605727,4040490727754,0,0,185.83899,61.809425,0.868328,3.1481452e-29,11.46987,0.8689162,1.5277218,103.265465,157.7609,791688077615847739,22.65486311,-0.5715147972,2.12952,0.03823005224,0.6036976123,0,Other hosts
2605729,4040490740857,29,1,186.02379,61.84989,0.8803324,1.1764973e-29,12.496046,0.8795807,7.4246564,46.56298,345.71414,791665510734573629,23.72352266,4.672573312,4.55742,0.0475808233,0.7049811949,0,Other hosts
2606345,4241520281780,6,1,185.67604,61.724113,1.1614633,2.764326e-29,11.830243,1.1627742,10.691814,19.634575,209.92923,791684509724510708,22.79602685,-5.195563268,-2.9892,0.03946523497,0.7857151793,0,Other hosts
2607050,4342550525072,12,1,185.92181,61.86888,1.4300288,1.5176138e-29,12.090132,1.4284699,2.8779185,89.95724,258.8896,791665663649976701,23.44709683,1.778676638,5.69682,0.04516209728,0.7898369005,0,Other hosts
2607687,3636380222474,0,0,185.68732,61.755264,0.18153375,8.5405255e-29,10.901825,0.17906924,18.35246,10.206086,89.94412,791685315493023618,21.57128852,-4.875469579,-1.12014,0.02874877451,0.1652861797,0,Other hosts
2608192,4644620454896,0,0,186.0655,61.810158,2.4489546,9.4466864e-30,11.7960005,2.4516375,5.420783,38.677013,209.6597,791665057082877325,23.96180125,5.85618216,2.1735,0.04966576097,1.226819968,0,Other hosts
2608373,3837420379394,1634,1,185.99443,61.754883,0.4050087,1.2017239e-29,14.360784,0.4037078,2.334881,588.8635,1374.9263,791664412227702794,23.70048825,3.839421652,-1.143,0.04737927222,0.3679912766,0,Other hosts
2608375,3837420379882,0,0,186.01659,61.76861,0.404083,3.044338e-28,11.573166,0.4068618,10.85542,14.883273,161.56418,791664597152427148,20.19126783,4.468258191,-0.31938,0.0166735935,0.3292245704,0,Other hosts
2609535,3939460551600,0,0,185.96094,61.68892,0.65883386,1.2072974e-29,10.97003,0.65781844,8.45136,10.518662,103.381775,791661333938177618,23.69546434,2.889072567,-5.10078,0.04733531295,0.4901702346,0,Other hosts
2610006,3535370684056,353,1,185.7287,61.81127,0.101039134,2.4725006e-29,14.147677,0.100809865,5.247583,208.34378,1093.3013,791688508102746762,22.91715899,-3.701225174,2.24022,0.04052514113,-0.1857640761,-1,Other hosts
2610666,4745640361188,0,0,185.82408,61.70398,2.8304155,9.471428e-30,11.69051,2.8269334,3.883651,49.911533,193.83897,791684762296687621,23.95896134,-0.9946173606,-4.19718,0.04964091176,1.396316526,0,Other hosts
2611124,4241520002651,0,0,185.74756,61.676956,1.0936143,7.8544876e-29,11.7019825,1.0912179,5.107238,37.247227,190.23044,791684072564489242,21.66220535,-3.166033065,-5.81862,0.02954429685,0.748036326,0,Other hosts
2611207,4241530134263,6,1,185.92175,61.677876,1.1907452,1.6160462e-29,12.732541,1.1943936,1.3909065,302.9214,421.3353,791661231058877528,23.37886557,1.776974012,-5.76342,0.04456507373,0.8224374176,0,Other hosts
2611254,4241530937785,0,0,185.87854,61.867104,1.2470053,1.5904435e-28,12.053778,1.2496352,4.3177032,58.077885,250.76308,791689068593829877,20.89620439,0.5507995141,5.59026,0.02284178838,0.8054322036,0,Other hosts
2613794,4039490344055,61,1,185.79942,61.76835,0.83309597,4.6492803e-29,12.953605,0.83065754,5.5861855,87.58001,489.23816,791685144576393878,22.23153567,-1.694396651,-0.33498,0.03452593715,0.5633217218,0,Other hosts
2613955,4040490734791,0,0,185.77449,61.772438,0.8685145,2.9314303e-28,12.107608,0.86926365,5.4891686,46.940125,257.66226,791685172649225033,20.23230107,-2.401837758,-0.0897,0.01703263435,0.6444227984,0,Other hosts
2615996,3535370698003,0,0,185.94519,61.87301,0.10581469,5.085589e-29,10.409222,0.10752511,15.000649,11.914446,57.072186,791665649195255117,22.13414685,2.44213324,5.94462,0.03367378496,0.06293453275,0,Other hosts
2616501,4241540380344,11,1,186.04475,61.72856,1.268194,9.652207e-30,12.146444,1.2660931,3.5765407,75.26602,269.192,791664009497537113,23.93843343,5.267357332,-2.72238,0.04946129253,0.8076894053,0,Other hosts
2616509,4241540490735,0,0,186.00359,61.831013,1.3054177,2.2841737e-29,11.444207,1.305573,6.6903496,23.69132,158.50322,791665467596795678,23.00317718,4.099355889,3.4248,0.04127780035,0.8507312728,0,Other hosts
2616897,4039480326364,2,1,185.70546,61.726868,0.765739,6.999764e-29,11.939207,0.77167726,2.9155,82.599075,240.8176,791685220453688993,21.78729151,-4.360708982,-2.8239,0.03063880067,0.5515729637,0,Other hosts
2616898,4039480326587,21,1,185.70918,61.743015,0.76390606,9.9323325e-29,13.169971,0.77215254,2.8786871,200.09805,576.0197,791685284588048115,21.40737188,-4.255146169,-1.85508,0.02731450391,0.5321195704,0,Other hosts
2616970,4039480926081,23,1,185.80284,61.704807,0.81082696,2.0057408e-28,12.836082,0.8122852,6.2294083,71.46509,445.1852,791684724134472745,20.64431298,-1.597346968,-4.14756,0.02063773856,0.5816199354,0,Other hosts
2617564,4543590770860,7,1,185.83797,61.693527,1.9226441,1.7168937e-29,12.275134,1.923399,4.7435994,63.61397,301.7592,791684689613761851,23.31314148,-0.6004594394,-4.82436,0.04398998797,1.002533271,0,Other hosts
2617879,4341540674969,0,0,185.77483,61.71215,1.3543521,3.1373438e-29,11.570929,1.358357,2.1926033,79.418304,174.13284,791684824326845689,22.65859472,-2.392189544,-3.70698,0.03826270379,0.8058070192,0,Other hosts
2618484,3636390291026,0,0,185.93831,61.754356,0.20411266,9.976217e-28,11.400285,0.2054926,7.5540643,18.072815,136.52321,791664473752967364,18.90258528,2.246898791,-1.17462,0.015,0.1995476435,0,Other hosts
2618725,3636390291550,0,0,186.00233,61.81766,0.20625989,4.3723455e-27,12.341665,0.20756432,9.933484,28.31986,281.31488,791665449269423887,17.29821382,4.063600743,2.62362,0.015,0.1944718145,0,Other hosts
2619244,4241530945598,0,0,185.73502,61.69872,1.2489965,9.5883934e-30,11.31935,1.2505043,3.344512,42.50075,142.14427,791684099637884679,23.94563539,-3.521881901,-4.51278,0.04952430966,0.7795762176,0,Other hosts
2619279,4241540398250,0,0,185.97023,61.710197,1.276746,1.0500533e-29,11.170498,1.2773329,1.7842431,71.15977,126.966324,791661402047105063,23.84697164,3.152695828,-3.82416,0.04866100185,1.027727633,1,Other hosts
2619811,4644620355149,0,0,185.99454,61.794228,2.4061499,1.3353807e-29,11.756857,2.405691,5.130102,39.67902,203.55743,791664693715593741,23.58598726,3.842543133,1.2177,0.04637738854,1.287420451,0,Other hosts
2620755,4241540491661,0,0,186.03564,61.768604,1.3049567,1.479017e-29,11.477847,1.3043013,7.549544,21.332207,161.04843,791664240644246797,23.47506709,5.008841949,-0.31974,0.045406837,0.7964571097,0,Other hosts
2621127,3635370372253,0,0,185.9954,61.714596,0.13778679,7.7259633e-28,11.433005,0.1365257,5.261729,26.664543,140.30159,791661391862506612,19.1801184,3.866947439,-3.56022,0.015,0.1087463126,0,Other hosts
2621228,3636390278708,42,1,186.02649,61.76091,0.1979361,1.4370686e-29,13.765077,0.19938214,6.0372825,139.13586,840.0025,791664591130168115,23.50630625,4.749191483,-0.78138,0.04568017968,0.01886849403,-1,Other hosts
2623960,4342550087438,0,0,185.89044,61.710056,1.4112225,5.069657e-29,11.916649,1.4093357,3.681857,61.649673,226.98529,791661476044146691,22.13755356,0.888487006,-3.83262,0.03370359363,0.8610870823,0,Other hosts
2624052,4342560669407,0,0,185.98311,61.75908,1.5052159,1.0145546e-29,11.3597975,1.5057219,3.3584464,44.24368,148.59003,791664437340566073,23.88431144,3.518192878,-0.89118,0.04898772509,0.9226488136,0,Other hosts
2624062,4342560911409,173,1,185.78851,61.706367,1.5140285,7.4468693e-29,13.297118,1.5134308,4.5987606,142.52223,655.4256,791684816998471231,21.72006567,-2.003990813,-4.05396,0.03005057462,0.9242617436,0,Other hosts
2624523,4342550086180,7,1,186.01598,61.677982,1.3960152,1.2799831e-29,11.832868,1.39471,5.630774,37.7353,212.47893,791660943231133706,23.63198941,4.45094816,-5.75706,0.04677990735,0.894211726,0,Other hosts
2624543,4342550578946,0,0,185.7763,61.80319,1.4621865,1.2824348e-29,11.499187,1.4599841,11.076416,14.842844,164.40552,791688132415805207,23.62991176,-2.350475206,1.75542,0.04676172793,0.9260387213,0,Other hosts
2625006,4544600511248,2,1,185.89418,61.744072,2.0725052,1.536644e-29,12.137976,2.074687,4.9660797,54.800537,272.14383,791661559085376389,23.43356684,0.9946173606,-1.79166,0.04504370984,1.036179837,0,Other hosts
2625979,4241530937732,7,1,185.96329,61.873055,1.2510694,2.0957347e-29,13.004335,1.2472866,5.7265835,90.553535,518.5624,791665644895376265,23.09665924,2.955758753,5.94732,0.04209576834,0.8650130556,0,Other hosts
2626233,3837420375904,0,0,185.76979,61.69229,0.402946,5.9316736e-28,12.1458435,0.39913005,9.941029,25.228752,250.79974,791684069514514900,19.46705689,-2.535210128,-4.89858,0.015,0.3394398726,0,Other hosts
2626297,3837430183573,11,1,185.65913,61.684258,0.43734515,1.9728417e-29,12.107492,0.43517512,8.772149,28.005997,245.67278,791684425700951384,23.1622694,-5.675420032,-5.3805,0.04266985727,0.3286437186,0,Other hosts
2627775,4644620352225,0,0,185.82181,61.872807,2.382701,1.3411338e-29,11.799225,2.3818793,6.6219163,31.76248,210.32848,791688459401255161,23.58131973,-1.059033378,5.93244,0.04633654764,1.453572407,1,Other hosts
2628266,3636390278708,457,1,185.96748,61.772057,0.20115042,1.0980753e-29,13.765077,0.19938214,6.0372825,139.13586,840.0025,791664450489293534,23.79841969,3.074658802,-0.11256,0.04823617232,0.1734905544,0,Other hosts
2628274,3636390291550,8,1,186.03229,61.83259,0.20576777,1.0475278e-29,12.341665,0.20756432,9.933484,28.31986,281.31488,791665485807732776,23.84958611,4.913778664,3.51942,0.04868387843,0.1922412316,0,Other hosts
2630205,4342550087956,0,0,186.00029,61.870422,1.4170765,1.5496985e-29,11.427756,1.4161026,1.4101086,110.47702,155.78459,791665727627640402,23.42438197,4.005711459,5.78934,0.04496334222,0.9242053403,0,Other hosts
2632737,4039480297097,0,0,185.83444,61.733192,0.7681375,4.346738e-28,12.259628,0.765529,4.1133633,70.24663,288.9499,791684971360195006,19.80459134,-0.700630603,-2.44446,0.015,0.5550980567,0,Other hosts
2633335,3837420397063,0,0,185.84544,61.73899,0.40836713,2.041616e-29,10.957612,0.41136953,11.989183,4.907903,98.98149,791684963879303482,23.12506485,-0.3884825012,-2.09658,0.04234431742,0.3309185684,0,Other hosts
2633576,3838440631442,2,1,185.88397,61.80549,0.5252069,1.8295144e-29,12.170171,0.5254007,5.293206,49.10505,259.92316,791688230006853134,23.24416042,0.704887168,1.89342,0.04338640367,0.4110873267,0,Other hosts
2633577,3838440631575,0,0,186.02133,61.747612,0.5278265,1.219287e-29,10.943071,0.5272583,7.651258,9.200871,99.40153,791664401681123673,23.68473514,4.602765646,-1.57926,0.04724143249,0.4108981421,0,Other hosts
2634170,3837430183290,0,0,185.65022,61.730072,0.43152508,2.701695e-29,11.14343,0.43184432,8.325317,13.951139,116.14767,791684609503623732,22.8209092,-5.928259995,-2.63166,0.03968295552,0.350763052,0,Other hosts
2634378,3838440631442,0,0,185.88594,61.80855,0.52567166,3.514043e-27,12.170171,0.5254007,5.293206,49.10505,259.92316,791688231109395371,17.53548232,0.7607900553,2.07702,0.015,0.4142249245,0,Other hosts
2634489,3636380221429,0,0,185.92082,61.779854,0.17806454,2.5932268e-29,10.687509,0.17623189,16.374935,4.391588,75.05593,791664561303130990,22.86539875,1.750583309,0.35526,0.04007223904,0.1563746491,0,Other hosts
2635498,4241520281291,0,0,185.9638,61.83411,1.1596681,1.25275875e-29,11.154954,1.1606878,1.6212572,77.51066,125.66471,791665553988128517,23.65533139,2.970231074,3.61062,0.04698414965,0.7753870748,0,Other hosts
2635841,3837420379394,1994,1,186.05907,61.7522,0.40479514,9.876042e-30,14.360784,0.4037078,2.334881,588.8635,1374.9263,791664216733089292,23.91354268,5.673717406,-1.30398,0.04924349845,0.2759863774,0,Other hosts
2636482,3838440523396,1,1,185.9895,61.830826,0.50823027,1.6533775e-29,11.303598,0.5071672,7.712559,17.278732,133.26324,791665463019433588,23.35406994,3.699522548,3.41358,0.04434811199,0.3729590157,0,Other hosts
2636655,3837430214345,0,0,185.8704,61.785774,0.44820672,1.7233981e-29,11.002721,0.450174,7.413836,13.997328,103.773895,791688026070989277,23.30903598,0.3198099188,0.71046,0.04395406479,0.282701489,0,Other hosts
2636680,3837430421944,73,1,185.89658,61.851704,0.45217094,2.0742417e-28,13.125513,0.45527992,7.183399,74.60716,535.93304,791689054481617802,20.6078516,1.062722401,4.66626,0.02031870148,0.3731925205,0,Other hosts
2639005,4543590773823,0,0,185.94606,61.737793,1.9371645,1.8651834e-29,11.780125,1.9352735,2.134315,98.37496,209.96317,791664454074647510,23.22319615,2.466821317,-2.1684,0.04320296628,1.090259681,0,Other hosts
2640396,4039470092001,10,1,186.05879,61.756905,0.71492225,7.408533e-29,11.7293825,0.7153368,7.2950697,25.966682,189.42876,791664218173229337,21.72566945,5.665771818,-1.02168,0.03009960769,0.5218143564,0,Other hosts
2640586,4039480926081,16,1,185.78378,61.721535,0.8081594,1.5950498e-29,12.836082,0.8122852,6.2294083,71.46509,445.1852,791684869467406524,23.39306438,-2.138214497,-3.14388,0.04468931335,0.9197380554,1,Other hosts
2641431,3837420375862,1,1,185.7418,61.84033,0.4051074,1.8770112e-29,11.664336,0.4007116,5.29944,32.735443,173.4795,791688580732062570,23.21633284,-3.329485162,3.98382,0.04314291235,0.3296586299,0,Other hosts
2641433,3837420377884,0,0,185.6558,61.85807,0.40668514,8.2197005e-28,12.238658,0.40377736,10.423282,26.053396,271.5619,791688719601967109,19.11286002,-5.769915776,5.04822,0.015,0.3265813515,0,Other hosts
2642803,4040490756355,0,0,185.94911,61.803947,0.88939446,9.199861e-30,11.07856,0.89063525,9.429703,12.223331,115.26238,791664751821691071,23.99054684,2.553371472,1.80084,0.04991728481,0.607306535,0,Other hosts
2643116,3938450304739,0,0,185.8055,61.699043,0.5796374,1.4288097e-29,11.156727,0.5780824,14.67286,8.228655,120.7379,791684719557230592,23.51256403,-1.521863882,-4.4934,0.04573493522,0.4455715309,0,Other hosts
2643572,3938440172174,0,0,185.66438,61.689354,0.5370603,7.098562e-29,11.49886,0.5379019,7.2882814,21.329067,155.45224,791684429526917447,21.77207405,-5.526440256,-5.07474,0.03050564794,0.4741536718,0,Other hosts
2644618,4141520567873,8,1,185.96461,61.80294,1.0975565,6.636845e-29,12.364664,1.0950811,3.7265885,84.84202,316.1713,791664795965064008,21.84509581,2.993216525,1.74042,0.03114458836,0.7552567387,0,Other hosts
2645001,3939460590654,0,0,185.73618,61.861115,0.6680125,1.3873084e-29,11.04016,0.6657561,11.028132,9.998924,110.26946,791688789046344240,23.54456746,-3.488964465,5.23092,0.04601496528,0.561962998,0,Other hosts
2645779,4140510939042,0,0,186.02368,61.807533,1.0464216,6.8910953e-29,11.63361,1.046587,8.778579,20.447868,179.50322,791664684237015224,21.80427936,4.669451831,2.016,0.0307874444,0.7275081164,0,Other hosts
2648372,4140500204329,0,0,185.78355,61.80293,0.9633049,9.96425e-30,11.034596,0.9597594,6.299937,17.800829,112.1441,791688120519132793,23.90388846,-2.14474123,1.73982,0.04915902404,0.5880797948,0,Other hosts
2648664,4141520568337,0,0,185.81818,61.687035,1.0924581,2.6791163e-29,11.493086,1.0886859,5.1853685,31.214647,161.85945,791684698004990712,22.83002108,-1.162042252,-5.21388,0.03976268448,0.7514762692,0,Other hosts
2649023,4443570174651,0,0,185.84169,61.690315,1.6726418,8.2998775e-29,12.172546,1.6774179,2.4787788,111.907234,277.39328,791684687015493668,21.60232079,-0.4948966268,-5.01708,0.02902030694,0.9769694688,0,Other hosts
2649390,3837430211903,61,1,185.76376,61.686867,0.44207466,2.043721e-29,12.947415,0.44426006,9.187832,50.94451,468.0696,791684066636504435,23.12394598,-2.706324042,-5.22396,0.04233452734,0.4096795682,0,Other hosts
2649588,3838440628073,0,0,185.83577,61.821877,0.52185416,1.22457464e-29,10.91285,0.5217742,9.30188,8.434514,96.94616,791688272783534213,23.68003685,-0.6628890597,2.87664,0.04720032241,0.474289578,0,Other hosts
2649590,3838440649033,0,0,186.00557,61.77927,0.53491455,1.117219e-29,11.020347,0.5340602,4.740145,22.534838,106.818405,791664618102958835,23.77965422,4.155542547,0.32022,0.0480719744,0.3939775825,0,Other hosts
2649763,4543590766691,0,0,185.69781,61.790054,1.9246587,1.7369491e-29,11.580004,1.9245087,3.1966605,55.291878,176.74936,791685537384059862,23.30053227,-4.577793798,0.96726,0.04387965736,1.087607018,0,Other hosts
2651556,4342561037501,2,1,185.73091,61.7577,1.5534564,1.386494e-29,11.911136,1.5504683,5.8516164,38.672882,226.29887,791685481076040401,23.54520501,-3.638511783,-0.97398,0.04602054387,0.9191836618,0,Other hosts
2651854,4039470670063,50,1,185.987,61.78331,0.7402404,3.6989755e-28,12.81641,0.7381768,5.3291845,82.16838,437.89047,791664643549043644,19.97979636,3.628579798,0.56262,0.015,0.5480862558,0,Other hosts
2651924,4039480326398,0,0,185.83496,61.73545,0.7649246,3.0189202e-29,11.489091,0.770073,7.692624,22.69885,174.61372,791684982968916451,22.70037092,-0.6858745109,-2.30898,0.03862824552,0.5901365238,0,Other hosts
2653083,4544610451492,17,1,185.73729,61.846855,2.133152,1.720059e-29,12.38705,2.132046,3.3669527,97.86228,329.49768,791688594033181869,23.31114164,-3.457465884,4.37532,0.04397248935,1.206107409,0,Other hosts
2653627,4241530922978,0,0,185.8067,61.86916,1.2397271,3.4734812e-29,11.431969,1.2398993,7.8016524,19.87511,155.0587,791688450345915554,22.54808762,-1.487811361,5.71362,0.03729576666,0.8359497101,0,Other hosts
2653918,4644630189070,0,0,186.05815,61.74717,2.469684,1.4699248e-29,11.679683,2.4722562,3.9680808,48.57108,192.73396,791664212679775824,23.48176221,5.647610474,-1.60578,0.04546541931,1.205652933,0,Other hosts
2655712,4342560910750,2,1,186.06894,61.75984,1.5118606,1.2610564e-29,12.012521,1.5139542,3.2572348,75.059975,244.48796,791664207432545653,23.64816372,5.953799385,-0.84558,0.04692143258,0.9392280941,0,Other hosts
2655715,4342560964991,0,0,185.69556,61.83709,1.535655,1.3985318e-29,11.442185,1.5338756,7.4246054,21.313122,158.24152,791688565670892341,23.53581914,-4.641642273,3.78942,0.04593841743,0.9391832734,0,Other hosts
2656138,4645630664550,0,0,185.65991,61.868774,2.6068392,1.6455746e-29,11.753636,2.6096325,1.5378909,132.1583,203.24504,791688725179391458,23.35920606,-5.653285894,5.69046,0.04439305304,1.305939615,0,Other hosts
2656141,4645640442398,0,0,186.02734,61.84481,2.6594417,2.0358625e-29,11.986039,2.6553605,2.5668578,94.72138,243.13632,791665509057755714,23.12812889,4.773312018,4.25262,0.04237112781,1.257725643,0,Other hosts
2656271,3837430183569,0,0,185.72798,61.69644,0.43544656,2.1258707e-29,11.0495205,0.4350856,1.7957504,59.89531,107.55702,791684100309700976,23.08115788,-3.721656686,-4.64958,0.04196013149,0.3250480056,0,Other hosts
2656875,3535360757850,1,1,185.91525,61.775135,0.092383824,1.02290924e-29,10.319938,0.091737844,13.909899,3.325444,51.173817,791664557531334529,23.87540725,1.592522861,0.07212,0.0489098134,0.07784807204,0,Other hosts
2657134,4039480310907,174,1,185.77258,61.706474,0.76625097,7.741884e-29,13.481021,0.7673747,5.907442,124.57436,735.91583,791684819885298666,21.67788335,-2.456038019,-4.04754,0.02968147932,0.604079378,0,Other hosts
2657135,4039480311176,1240,1,185.85501,61.774532,0.765663,1.2712723e-28,14.262215,0.7680636,5.66507,234.76826,1329.9786,791687970696308266,21.13940354,-0.1169136527,0.03594,0.02496978097,0.5721154438,0,Primary
2657571,3938450244507,0,0,185.9049,61.73709,0.5594224,1.8807816e-29,11.244655,0.55840766,7.294402,17.589264,128.30316,791661551424798419,23.21415408,1.298819874,-2.21058,0.04312384821,0.4187908936,0,Other hosts
2657958,3837420378896,28,1,185.95325,61.67457,0.4074216,1.4317234e-29,12.44755,0.40281728,11.257838,29.021921,326.7241,791661149707496163,23.51035219,2.670852667,-5.96178,0.04571558168,0.3081344291,0,Other hosts
2657960,3837420379441,0,0,186.02701,61.855087,0.40718445,1.0351314e-29,10.639142,0.4037778,16.751957,8.444032,76.69043,791665514895826103,23.86251129,4.763947575,4.86924,0.04879697381,0.3595542532,0,Other hosts
2658688,4342560911448,0,0,185.6763,61.675163,1.5123898,2.8743788e-29,11.804959,1.5150926,4.6734133,44.679077,208.80379,791684415944336370,22.75364,-5.188185222,-5.9262,0.03909434998,1.192758632,1,Other hosts
2658994,4039470670946,0,0,185.89975,61.737526,0.7373658,2.4320354e-28,12.101974,0.7407027,6.0619793,42.80813,259.50198,791661551706480407,20.43507527,1.152677809,-2.18442,0.01880690861,0.5699277907,0,Other hosts
2659064,4039480297099,3,1,185.82304,61.741722,0.7688323,1.4264802e-28,12.206972,0.76615167,10.984133,25.15834,276.34256,791684992018820494,21.01433563,-1.024129545,-1.93266,0.02387543676,0.5367833679,0,Other hosts
2660461,4241520025438,0,0,186.01373,61.71627,1.1182027,3.3672153e-29,11.543101,1.1141483,5.872264,28.706118,168.5699,791664317022915354,22.58182278,4.387099685,-3.45978,0.03759094937,0.7784124445,0,Other hosts
2660586,4241530921721,5,1,185.65369,61.742485,1.2232357,2.8087636e-29,11.855074,1.2261853,3.101027,69.275154,214.82413,791685348277574078,22.77871203,-5.829791457,-1.88688,0.03931373026,0.8344203296,0,Other hosts
2662755,3939460552275,0,0,185.93526,61.733177,0.66358536,3.6352142e-28,12.023599,0.6622737,3.9815183,59.222477,235.79538,791661521912101362,19.99867498,2.160348635,-2.44536,0.015,0.5348685772,0,Other hosts
2662758,3939460591211,0,0,185.70648,61.853386,0.6732201,4.3312903e-28,11.848439,0.67163646,8.741705,23.585917,206.18112,791688626624732137,19.80845677,-4.331764339,4.76718,0.015,0.4855258001,0,Other hosts
2663270,4342561063809,12,1,185.78563,61.68461,1.5652214,3.6903355e-29,12.881345,1.5673828,4.5688057,104.25387,476.31567,791684059954106694,22.48233537,-2.085716862,-5.35938,0.03672043451,0.9562214184,0,Other hosts
2664028,4039470091992,0,0,185.97327,61.754707,0.71498597,4.430666e-29,11.40502,0.7154786,9.596082,15.390105,147.68471,791664427955564968,22.28382747,3.238962212,-1.15356,0.03498349035,0.5223355233,0,Other hosts
2664142,4039480311176,1034,1,185.87212,61.72751,0.7683692,9.6475446e-29,14.262215,0.7680636,5.66507,234.76826,1329.9786,791684952414368943,21.43895801,0.3686185311,-2.78538,0.02759088261,0.5553503017,0,Primary
2664203,4039480926049,0,0,185.79008,61.744335,0.8088206,3.6108066e-29,11.333535,0.81300783,14.23444,9.860162,140.35388,791685075400374649,22.50598943,-1.959438766,-1.77588,0.03692740752,0.6081035044,0,Other hosts
2664924,4140500611879,0,0,185.86316,61.814877,0.96579826,2.058975e-29,11.142349,0.96380955,6.6123614,18.473879,122.15596,791688240537716830,23.11587232,0.1143597136,2.45664,0.04226388277,0.6420663911,0,Other hosts
2664926,4140500635755,0,0,185.75468,61.712784,0.97993183,2.4268448e-28,12.372829,0.9770264,4.729183,66.83248,316.06305,791684845844443591,20.43739499,-2.963988112,-3.66894,0.01882720617,0.6818184642,0,Other hosts
2665018,4140510937894,0,0,185.89418,61.705215,1.0416431,1.1578409e-28,11.77333,1.0429971,6.2948346,33.059025,208.10109,791661466899983732,21.24087778,0.9946173606,-4.12308,0.0258576806,0.7056890553,0,Other hosts
2665019,4140510937907,0,0,185.93976,61.747307,1.0410497,1.1010848e-28,11.794975,1.0434185,2.0903888,97.63257,204.09003,791664460704189861,21.29544808,2.288045586,-1.59756,0.02633517071,0.7001939645,0,Other hosts
2665536,3737410297632,0,0,185.76746,61.733208,0.3319888,1.4307288e-29,10.785117,0.33203447,12.322442,7.630229,84.34965,791684913666267054,23.5111067,-2.601328772,-2.4435,0.04572218364,0.2574708427,0,Other hosts
2666879,4443590238988,12,1,185.71698,61.759285,1.878074,2.4522318e-29,12.367916,1.8733007,1.0147446,325.82184,330.62598,791685305526873844,22.9260962,-4.033804788,-0.87888,0.04060334175,0.9875383364,0,Other hosts
2667200,4039470722591,5,1,185.78867,61.700092,0.7373626,9.378776e-30,12.382594,0.74435985,5.333222,58.728973,313.21466,791684811238233987,23.96963459,-1.999450477,-4.43046,0.04973430268,0.530347577,0,Other hosts
2668848,4039480311176,913,1,185.86354,61.783028,0.7705725,1.1670375e-29,14.262215,0.7680636,5.66507,234.76826,1329.9786,791687985344349695,23.73228797,0.1251430117,0.5457,0.04765751975,0.5510861777,0,Primary
2669396,3736400806406,0,0,185.7732,61.729687,0.2803776,6.73193e-28,11.673584,0.28040797,7.937114,21.497961,170.63176,791684878646120383,19.32965102,-2.438444217,-2.65476,0.015,0.242879869,0,Other hosts
